time,mote_id,node,strobes,message_type,message,tx,rx,size
60.944192,,16,,energy,,0.979034,0.024861,
60.945064,1,,,overhearing,,,,
60.951615,,19,,energy,,1.086459,0.024032,
60.95679,,11,,energy,,1.162594,0.218193,
60.95679,,10,,energy,,1.316359,0.17194,
60.957365,,3,,energy,,0.920537,0.362987,
60.958019,,14,,energy,,0.840337,0.041673,
60.960792,,18,,energy,,0.766846,0.028456,
60.96646,3,3,,forwarding,,,,
60.966702,4,4,0,mac,,,,41
60.968029,21,13,,parent,,,,
60.969695,21,13,,neighbor,,,,
60.971402,,2,,energy,,0.872013,0.420016,
60.972747,21,21,,battery_recalibration,,,,
60.97587,,21,,energy,,0.747597,0.021651,
60.976446,,1,,energy,,0.55978,2.942364,
60.976647,,5,,energy,,0.79313,0.33699,
60.97708,,13,,energy,,1.397605,0.14907,
60.977419,,15,,energy,,0.660245,0.023224,
60.982874,,6,,energy,,1.356369,0.188466,
60.985762,13,13,3,mac,,,,32
60.985973,3,3,,dao,,,,
60.993066,,17,,energy,,0.848092,0.022909,
60.994866,1,19,,udp_reception,        23,,,10
60.996845,5,5,,forwarding,,,,
60.99713,,12,,energy,,0.753135,0.264395,
61.000385,,4,,energy,,0.941185,0.403848,
61.000481,1,,,overhearing,,,,
61.006873,4,4,,udp_sending,        17,,,10
61.011958,,20,,energy,,1.240418,0.021569,
61.017541,,9,,energy,,0.786365,0.20263,
61.017622,,7,,energy,,0.871063,0.140425,
61.021883,4,1,,parent,,,,
61.02341,4,1,,neighbor,,,,
61.025076,4,10,,neighbor,,,,
61.026743,4,11,,neighbor,,,,
61.029808,4,4,,battery_recalibration,,,,
61.038951,,8,,energy,,1.035449,0.319624,
61.040604,,21,,energy,,0.747597,0.021651,
61.056043,,13,,energy,,1.411359,0.14907,
61.056043,,12,,energy,,0.753135,0.264395,
61.06193,15,15,,udp_sending,         5,,,10
61.065929,5,5,0,mac,,,,58
61.069193,,16,,energy,,0.992467,0.024861,
61.07134,,10,,energy,,1.316359,0.17194,
61.07134,,11,,energy,,1.162594,0.218193,
61.071916,,3,,energy,,0.920537,0.362987,
61.071949,,1,,energy,,0.560421,2.947034,
61.072551,,4,,energy,,0.943104,0.404168,
61.076615,,19,,energy,,1.086459,0.024032,
61.076889,15,7,,parent,,,,
61.078416,15,7,,neighbor,,,,
61.081234,4,4,0,mac,,,,32
61.081483,15,15,,battery_recalibration,,,,
61.083018,,14,,energy,,0.840337,0.041673,
61.085792,,18,,energy,,0.766846,0.028456,
61.096402,,2,,energy,,0.872013,0.420016,
61.100101,,5,,energy,,0.795881,0.337311,
61.100641,9,3,,parent,,,,
61.102169,9,3,,neighbor,,,,
61.102419,,15,,energy,,0.660245,0.023224,
61.103696,9,8,,neighbor,,,,
61.105362,9,17,,neighbor,,,,
61.107874,,6,,energy,,1.356369,0.188466,
61.108414,9,9,,battery_recalibration,,,,
61.116741,5,5,0,mac,,,,32
61.124334,11,11,,udp_sending,        13,,,10
61.130322,1,4,,udp_reception,        17,,,10
61.131973,10,10,1,mac,,,,32
61.132606,,20,,energy,,1.253851,0.021569,
61.135101,,21,,energy,,0.747597,0.021651,
61.142622,,7,,energy,,0.871063,0.140425,
61.154703,,2,,energy,,0.872013,0.420016,
61.164012,5,5,0,mac,,,,41
61.168888,,17,,energy,,0.848092,0.022909,
61.169464,,8,,energy,,1.035449,0.319624,
61.169728,1,5,,udp_reception,         7,,,10
61.170121,,9,,energy,,0.797367,0.20295,
61.172306,,18,,energy,,0.766846,0.028456,
61.172883,,11,,energy,,1.162594,0.218193,
61.172915,,4,,energy,,0.943745,0.408294,
61.17525,4,4,,forwarding,,,,
61.178821,9,9,3,mac,,,,58
61.182205,10,10,0,mac,,,,41
61.182777,,10,,energy,,1.322404,0.172581,
61.194193,,16,,energy,,0.992467,0.024861,
61.197587,,3,,energy,,0.920857,0.365739,
61.199266,,12,,energy,,0.753135,0.26955,
61.199266,,1,,energy,,0.561062,2.952121,
61.199266,,13,,energy,,1.411359,0.14907,
61.200639,,19,,energy,,1.086459,0.024032,
61.200769,,5,,energy,,0.80151,0.337952,
61.201104,4,4,,forwarding,,,,
61.205007,1,,,overhearing,,,,
61.210861,4,,,overhearing,,,,
61.215404,5,5,1,mac,,,,58
61.217537,3,3,,forwarding,,,,
61.220608,,18,,energy,,0.766846,0.028456,
61.225569,12,12,,dio,,,,
61.229976,,14,,energy,,0.840337,0.041673,
61.230521,10,10,0,mac,,,,58
61.243067,,17,,energy,,0.848092,0.022909,
61.24308,21,21,3,mac,,,,58
61.245972,1,,,overhearing,,,,
61.252062,4,4,,forwarding,,,,
61.253726,,12,,energy,,0.753135,0.26955,
61.253726,,13,,energy,,1.41168,0.151822,
61.253895,13,13,,forwarding,,,,
61.254334,,1,,energy,,0.561703,2.960149,
61.25494,,5,,energy,,0.807715,0.338593,
61.259186,,4,,energy,,0.944065,0.413902,
61.259186,,10,,energy,,1.325155,0.172901,
61.259186,,19,,energy,,1.086459,0.024032,
61.260101,,21,,energy,,0.758602,0.021972,
61.261959,,20,,energy,,1.253851,0.021569,
61.263623,5,5,0,mac,,,,41
61.267541,,9,,energy,,0.797367,0.20295,
61.27066,,2,,energy,,0.872013,0.425131,
61.27066,,6,,energy,,1.369801,0.188466,
61.270965,,7,,energy,,0.871383,0.142345,
61.271294,,15,,energy,,0.669842,0.023544,
61.279987,15,15,4,mac,,,,32
61.28026,,8,,energy,,1.035449,0.319624,
61.288586,,3,,energy,,0.920857,0.365739,
61.289786,,11,,energy,,1.176346,0.218193,
61.291088,7,7,,forwarding,,,,
61.291612,1,13,,udp_reception,        25,,,10
61.306229,2,2,,udp_sending,         5,,,10
61.308266,,10,,energy,,1.325155,0.172901,
61.326615,,19,,energy,,1.086459,0.024032,
61.330819,15,15,0,mac,,,,58
61.331657,12,12,,udp_sending,         3,,,10
61.333018,,14,,energy,,0.840337,0.041673,
61.335793,,18,,energy,,0.766846,0.028456,
61.342984,7,7,,forwarding,,,,
61.346402,,2,,energy,,0.872013,0.425131,
61.346484,20,20,,udp_sending,        21,,,10
61.350101,,5,,energy,,0.807715,0.338593,
61.352419,,15,,energy,,0.672593,0.023865,
61.354744,,13,,energy,,1.41168,0.151822,
61.357874,,6,,energy,,1.369801,0.188466,
61.372131,,12,,energy,,0.753135,0.26955,
61.376759,,4,,energy,,0.944065,0.413902,
61.3851,,21,,energy,,0.758602,0.021972,
61.386959,,20,,energy,,1.253851,0.021569,
61.392622,,7,,energy,,0.871704,0.145096,
61.401148,,9,,energy,,0.797367,0.208058,
61.40118,,17,,energy,,0.861523,0.022909,
61.401411,,8,,energy,,1.035449,0.319624,
61.40237,,16,,energy,,0.997264,0.024861,
61.418119,,7,,energy,,0.871704,0.145096,
61.428027,2,2,0,mac,,,,32
61.43935,3,3,0,mac,,,,41
61.444193,,16,,energy,,1.005901,0.024861,
61.450956,,11,,energy,,1.176346,0.218193,
61.450956,,10,,energy,,1.325155,0.175219,
61.451615,,19,,energy,,1.086459,0.024032,
61.455974,1,2,,udp_reception,         5,,,10
61.458019,,14,,energy,,0.840337,0.041673,
61.460793,,18,,energy,,0.780597,0.028456,
61.477418,,15,,energy,,0.672593,0.023865,
61.479327,,8,,energy,,1.035449,0.324753,
61.479327,,9,,energy,,0.797367,0.208058,
61.479904,,2,,energy,,0.873932,0.425451,
61.479936,,1,,energy,,0.562665,2.979948,
61.480533,,3,,energy,,0.924982,0.366381,
61.482874,,6,,energy,,1.369801,0.188466,
61.489216,3,3,0,mac,,,,32
61.493066,,17,,energy,,0.861523,0.022909,
61.495416,1,8,,udp_reception,         9,,,10
61.499766,,20,,energy,,1.253851,0.021569,
61.499766,,5,,energy,,0.807715,0.340229,
61.499766,,13,,energy,,1.41168,0.155084,
61.500385,,4,,energy,,0.95782,0.413902,
61.500598,,12,,energy,,0.806169,0.26955,
61.510101,,21,,energy,,0.758602,0.021972,
61.534797,1,3,,udp_reception,        27,,,10
61.537099,3,3,0,mac,,,,58
61.539786,,11,,energy,,1.176346,0.218193,
61.558266,,10,,energy,,1.325155,0.175219,
61.559761,,20,,energy,,1.253851,0.024831,
61.559761,,13,,energy,,1.41168,0.155084,
61.559836,,12,,energy,,0.851015,0.26955,
61.569193,,16,,energy,,1.005901,0.024861,
61.575388,,9,,energy,,0.797367,0.208058,
61.575388,,8,,energy,,1.035449,0.324753,
61.575963,,4,,energy,,0.95782,0.413902,
61.575995,,1,,energy,,0.563305,2.984905,
61.576603,,3,,energy,,0.929939,0.367021,
61.576614,,19,,energy,,1.086459,0.024032,
61.585286,3,3,0,mac,,,,41
61.585792,,18,,energy,,0.780597,0.028456,
61.594449,5,5,,dio,,,,
61.600101,,5,,energy,,0.807715,0.340229,
61.600371,,14,,energy,,0.840337,0.041673,
61.600371,,2,,energy,,0.873932,0.429289,
61.600371,,7,,energy,,0.871704,0.145096,
61.600659,,6,,energy,,1.379684,0.188466,
61.602418,,15,,energy,,0.672593,0.023865,
61.604744,,13,,energy,,1.41168,0.155084,
61.604946,,14,,energy,,0.840337,0.041673,
61.606726,,6,,energy,,1.383234,0.188466,
61.613174,1,8,,udp_reception,        10,,,10
61.618066,,17,,energy,,0.861523,0.022909,
61.630825,,12,,energy,,0.851015,0.274704,
61.632607,,20,,energy,,1.267283,0.024831,
61.633198,3,3,0,mac,,,,58
61.6351,,21,,energy,,0.758602,0.021972,
61.640623,11,11,3,mac,,,,58
61.642622,,7,,energy,,0.871704,0.145096,
61.651418,4,4,,forwarding,,,,
61.661154,19,19,,udp_sending,        24,,,10
61.663767,1,,,overhearing,,,,
61.667218,6,6,,dao,,,,
61.671911,,8,,energy,,1.035449,0.324753,
61.671911,,9,,energy,,0.797367,0.208058,
61.672486,,2,,energy,,0.873932,0.430561,
61.672486,,5,,energy,,0.807715,0.340229,
61.672518,,1,,energy,,0.563945,2.990567,
61.67313,,3,,energy,,0.93528,0.367661,
61.675428,2,2,,dao,,,,
61.681812,3,3,0,mac,,,,53
61.693471,,18,,energy,,0.794352,0.028456,
61.694192,,16,,energy,,1.005901,0.024861,
61.696441,,19,,energy,,1.086459,0.024032,
61.696441,,4,,energy,,0.958141,0.416652,
61.696441,,10,,energy,,1.325155,0.175219,
61.698214,,11,,energy,,1.201102,0.218514,
61.708018,,14,,energy,,0.840337,0.041673,
61.710793,,18,,energy,,0.794352,0.028456,
61.728787,,1,,energy,,0.564265,2.993957,
61.728841,,5,,energy,,0.808034,0.342148,
61.729726,3,3,0,mac,,,,58
61.732096,,13,,energy,,1.41168,0.155403,
61.733694,7,7,3,mac,,,,41
61.738105,12,12,4,mac,,,,32
61.743067,,17,,energy,,0.861523,0.022909,
61.744425,2,2,,forwarding,,,,
61.747131,,12,,energy,,0.860611,0.275023,
61.748812,5,5,,forwarding,,,,
61.760101,,21,,energy,,0.758602,0.021972,
61.761959,,20,,energy,,1.267283,0.024831,
61.762605,1,,,overhearing,,,,
61.767541,,9,,energy,,0.797367,0.208058,
61.78026,,8,,energy,,1.035449,0.324753,
61.788586,,3,,energy,,0.938031,0.367981,
61.789391,,2,,energy,,0.874252,0.432768,
61.789391,,6,,energy,,1.383234,0.188466,
61.789391,,15,,energy,,0.672593,0.023865,
61.791194,,7,,energy,,0.894284,0.145416,
61.793379,,4,,energy,,0.958141,0.416652,
61.793379,,10,,energy,,1.325155,0.175219,
61.793445,,11,,energy,,1.201422,0.220433,
61.794013,,19,,energy,,1.096056,0.024352,
61.802696,19,19,4,mac,,,,32
61.808266,,10,,energy,,1.325155,0.175219,
61.813524,11,11,,forwarding,,,,
61.819193,,16,,energy,,1.005901,0.024861,
61.826614,,19,,energy,,1.096056,0.024352,
61.835793,,18,,energy,,0.794352,0.028456,
61.852418,,15,,energy,,0.672593,0.023865,
61.856336,,1,,energy,,0.564265,2.994598,
61.856535,,5,,energy,,0.808355,0.344899,
61.856993,,13,,energy,,1.425435,0.155724,
61.861099,6,6,4,mac,,,,41
61.865676,13,13,4,mac,,,,58
61.868067,,17,,energy,,0.861523,0.022909,
61.871991,2,2,,forwarding,,,,
61.872131,,12,,energy,,0.860611,0.275023,
61.876445,5,5,,forwarding,,,,
61.876759,,4,,energy,,0.958141,0.416652,
61.8851,,21,,energy,,0.758602,0.021972,
61.886958,,20,,energy,,1.267283,0.024831,
61.892541,,9,,energy,,0.797367,0.208058,
61.892812,10,10,,udp_sending,        23,,,10
61.901842,,2,,energy,,0.874572,0.434975,
61.901842,,14,,energy,,0.840337,0.041673,
61.901842,,7,,energy,,0.894284,0.145416,
61.901874,,6,,energy,,1.39686,0.188786,
61.90526,,8,,energy,,1.035449,0.324753,
61.906601,,21,,energy,,0.758602,0.021972,
61.915157,,7,,energy,,0.894284,0.145416,
61.916488,13,13,0,mac,,,,58
61.920301,18,18,,udp_sending,         8,,,10
61.928465,5,5,,forwarding,,,,
61.944193,,16,,energy,,1.005901,0.024861,
61.946927,4,4,0,mac,,,,58
61.951615,,19,,energy,,1.096056,0.024352,
61.958019,,14,,energy,,0.840337,0.041673,
61.969623,21,21,,udp_sending,        11,,,10
61.977418,,15,,energy,,0.672593,0.023865,
61.979744,,13,,energy,,1.428186,0.156044,
61.982874,,6,,energy,,1.407222,0.188786,
61.990049,1,,,overhearing,,,,
61.990784,,3,,energy,,0.938031,0.367981,
61.990784,,2,,energy,,0.874572,0.434975,
61.990784,,5,,energy,,0.808675,0.34765,
61.990816,,1,,energy,,0.564906,3.002083,
61.993067,,17,,energy,,0.861523,0.022909,
61.997131,,12,,energy,,0.860611,0.275023,
62.001233,,4,,energy,,0.965306,0.419547,
62.001233,,18,,energy,,0.794352,0.028456,
62.001233,,11,,energy,,1.201422,0.220433,
62.002353,,10,,energy,,1.337789,0.175223,
62.003152,,4,,energy,,0.965306,0.419547,
62.010101,,21,,energy,,0.758602,0.021972,
62.011958,,20,,energy,,1.267283,0.024831,
62.017541,,9,,energy,,0.797367,0.208058,
62.017622,,7,,energy,,0.894284,0.145416,
62.028202,1,10,,udp_reception,        22,,,10
62.038586,,3,,energy,,0.938031,0.367981,
62.03895,,8,,energy,,1.035449,0.329882,
62.039786,,11,,energy,,1.201422,0.220433,
62.058266,,10,,energy,,1.338588,0.175223,
62.069193,,16,,energy,,1.019335,0.024861,
62.076614,,19,,energy,,1.096056,0.024352,
62.083019,,14,,energy,,0.840337,0.041673,
62.085792,,18,,energy,,0.794352,0.028456,
62.096402,,2,,energy,,0.874572,0.434975,
62.099381,,1,,energy,,0.564906,3.028184,
62.099381,,12,,energy,,0.860611,0.275023,
62.099381,,13,,energy,,1.428186,0.156044,
62.100468,,5,,energy,,0.835863,0.34765,
62.102418,,15,,energy,,0.672593,0.023865,
62.118067,,17,,energy,,0.861523,0.022909,
62.123409,3,3,,udp_sending,        28,,,10
62.135101,,21,,energy,,0.758602,0.021972,
62.136958,,20,,energy,,1.267283,0.024831,
62.141142,11,11,3,mac,,,,58
62.152029,4,4,,forwarding,,,,
62.171935,,6,,energy,,1.407222,0.188786,
62.171935,,7,,energy,,0.894284,0.145416,
62.173715,,2,,energy,,0.887529,0.434975,
62.184981,,8,,energy,,1.035449,0.329882,
62.184981,,9,,energy,,0.797367,0.208058,
62.186761,,3,,energy,,0.951463,0.367981,
62.193471,,18,,energy,,0.808103,0.028456,
62.194192,,16,,energy,,1.019335,0.024861,
62.194287,,1,,energy,,0.564906,3.075836,
62.194287,,12,,energy,,0.860611,0.278285,
62.194287,,13,,energy,,1.428186,0.159331,
62.194361,,5,,energy,,0.906553,0.34765,
62.197898,,4,,energy,,0.965627,0.422298,
62.197898,,10,,energy,,1.338588,0.175302,
62.199678,,11,,energy,,1.225863,0.220754,
62.20024,,19,,energy,,1.096056,0.024352,
62.201614,,19,,energy,,1.096056,0.024352,
62.208019,,14,,energy,,0.840337,0.041673,
62.225101,,5,,energy,,0.906553,0.34765,
62.225545,,2,,energy,,0.88785,0.437725,
62.227419,,15,,energy,,0.672593,0.023865,
62.229589,1,,,overhearing,,,,
62.232874,,6,,energy,,1.407222,0.189075,
62.234793,7,7,3,mac,,,,58
62.238434,,13,,energy,,1.428186,0.164497,
62.240101,8,8,,udp_sending,        11,,,10
62.245493,2,2,,forwarding,,,,
62.253152,,18,,energy,,0.808103,0.028456,
62.255825,,12,,energy,,0.860611,0.283435,
62.257606,,20,,energy,,1.280718,0.024831,
62.260101,,21,,energy,,0.772035,0.021972,
62.267622,,7,,energy,,0.905287,0.145737,
62.275023,7,7,,udp_sending,        21,,,10
62.277929,,17,,energy,,0.874953,0.022909,
62.291705,,16,,energy,,1.019335,0.024861,
62.292281,,9,,energy,,0.797367,0.213176,
62.292347,,3,,energy,,0.951783,0.3699,
62.292556,14,14,,udp_sending,        16,,,10
62.292916,,8,,energy,,1.046963,0.330202,
62.296371,1,,,overhearing,,,,
62.299127,,11,,energy,,1.225863,0.220754,
62.299127,,1,,energy,,0.564906,3.076477,
62.299127,,10,,energy,,1.352022,0.175302,
62.300086,,4,,energy,,0.966586,0.422298,
62.30161,8,8,5,mac,,,,32
62.309917,5,5,,udp_sending,         8,,,10
62.311246,4,4,0,mac,,,,41
62.312318,3,3,,forwarding,,,,
62.326614,,19,,energy,,1.096056,0.024352,
62.335793,,18,,energy,,0.808103,0.028456,
62.352418,,15,,energy,,0.672593,0.023865,
62.354744,,13,,energy,,1.428186,0.164497,
62.36017,,6,,energy,,1.407541,0.190994,
62.36075,,14,,energy,,0.848011,0.041992,
62.361447,4,4,0,mac,,,,41
62.368066,,17,,energy,,0.874953,0.022909,
62.369433,14,14,3,mac,,,,32
62.372131,,12,,energy,,0.860611,0.283435,
62.38011,6,6,,forwarding,,,,
62.385101,,21,,energy,,0.772035,0.021972,
62.386958,,20,,energy,,1.280718,0.024831,
62.389619,1,18,,udp_reception,         7,,,10
62.392541,,9,,energy,,0.797367,0.213176,
62.392622,,7,,energy,,0.905287,0.145737,
62.400287,,11,,energy,,1.225863,0.220754,
62.400287,,10,,energy,,1.352022,0.175302,
62.400862,,3,,energy,,0.951783,0.3699,
62.400862,,5,,energy,,0.906553,0.34765,
62.400894,,1,,energy,,0.565868,3.083639,
62.401501,,4,,energy,,0.972789,0.42326,
62.403843,,16,,energy,,1.025093,0.024861,
62.403886,,8,,energy,,1.046963,0.330202,
62.403966,,2,,energy,,0.88785,0.437725,
62.410184,4,4,0,mac,,,,58
62.41395,,8,,energy,,1.046963,0.335366,
62.418523,2,2,0,mac,,,,53
62.43929,13,13,,udp_sending,        26,,,10
62.444193,,16,,energy,,1.032769,0.024861,
62.451614,,19,,energy,,1.096056,0.024352,
62.458019,,14,,energy,,0.848011,0.041992,
62.458113,4,4,0,mac,,,,58
62.473613,,7,,energy,,0.905287,0.145737,
62.477419,,15,,energy,,0.672593,0.023865,
62.479743,,13,,energy,,1.428186,0.164497,
62.482874,,6,,energy,,1.407541,0.190994,
62.493067,,17,,energy,,0.874953,0.022909,
62.495186,,18,,energy,,0.808103,0.028456,
62.49611,,11,,energy,,1.225863,0.220754,
62.496686,,2,,energy,,0.903682,0.438045,
62.496686,,3,,energy,,0.951783,0.3699,
62.496686,,5,,energy,,0.919795,0.34765,
62.496719,,1,,energy,,0.566828,3.118214,
62.49713,,12,,energy,,0.860611,0.283435,
62.497326,,4,,energy,,0.97829,0.423993,
62.501315,,10,,energy,,1.359698,0.175302,
62.506014,4,4,0,mac,,,,58
62.511958,,20,,energy,,1.280718,0.024831,
62.517622,,7,,energy,,0.905287,0.145737,
62.539786,,11,,energy,,1.225863,0.220754,
62.553925,3,3,0,mac,,,,32
62.558266,,10,,energy,,1.359698,0.175302,
62.567726,6,6,,udp_sending,        27,,,10
62.569192,,16,,energy,,1.032769,0.024861,
62.576614,,19,,energy,,1.096056,0.024352,
62.583019,,14,,energy,,0.848011,0.041992,
62.585792,,18,,energy,,0.808103,0.028456,
62.59425,,8,,energy,,1.046963,0.335366,
62.59425,,9,,energy,,0.797367,0.213176,
62.594827,,4,,energy,,0.97829,0.423993,
62.594859,,1,,energy,,0.567469,3.12234,
62.595463,,3,,energy,,0.955909,0.370541,
62.596402,,2,,energy,,0.903682,0.438045,
62.597989,1,3,,udp_reception,        28,,,10
62.602419,,15,,energy,,0.672593,0.023865,
62.603004,,12,,energy,,0.860611,0.283435,
62.603004,,21,,energy,,0.772035,0.021972,
62.603004,,5,,energy,,0.919795,0.349569,
62.603036,,13,,energy,,1.435863,0.164497,
62.604172,3,3,0,mac,,,,41
62.604216,,13,,energy,,1.435863,0.164817,
62.612898,13,13,3,mac,,,,32
62.618067,,17,,energy,,0.874953,0.022909,
62.62213,,12,,energy,,0.860611,0.283435,
62.62358,5,5,,forwarding,,,,
62.6351,,21,,energy,,0.772035,0.021972,
62.636958,,20,,energy,,1.280718,0.024831,
62.637506,1,8,,udp_reception,        11,,,10
62.638397,11,11,3,mac,,,,32
62.642541,,9,,energy,,0.797367,0.213176,
62.643177,1,,,overhearing,,,,
62.648656,,5,,energy,,0.920115,0.349569,
62.649149,4,4,,forwarding,,,,
62.65526,,8,,energy,,1.046963,0.335366,
62.657995,2,2,0,mac,,,,41
62.658607,4,,,overhearing,,,,
62.663586,,3,,energy,,0.955909,0.370541,
62.679649,,19,,energy,,1.096056,0.024352,
62.688127,19,19,,dio,,,,
62.688795,,11,,energy,,1.235745,0.221395,
62.688795,,4,,energy,,0.978931,0.428437,
62.688995,,10,,energy,,1.360019,0.180804,
62.689439,,18,,energy,,0.819107,0.028777,
62.689542,11,11,0,mac,,,,41
62.694192,,16,,energy,,1.032769,0.024861,
62.698122,18,18,3,mac,,,,58
62.699038,,6,,energy,,1.407541,0.190994,
62.699038,,7,,energy,,0.905287,0.145737,
62.699038,,1,,energy,,0.567789,3.127714,
62.70003,,2,,energy,,0.909087,0.438365,
62.702026,1,,,overhearing,,,,
62.702603,17,17,,udp_sending,        19,,,10
62.705169,4,4,,forwarding,,,,
62.708019,,14,,energy,,0.848011,0.041992,
62.709026,10,10,,forwarding,,,,
62.711155,2,2,1,mac,,,,41
62.727419,,15,,energy,,0.672593,0.023865,
62.732062,7,7,3,mac,,,,32
62.732874,,6,,energy,,1.407541,0.190994,
62.739879,1,14,,udp_reception,        14,,,10
62.743067,,17,,energy,,0.874953,0.022909,
62.745589,1,,,overhearing,,,,
62.754891,,10,,energy,,1.360019,0.180804,
62.756672,,18,,energy,,0.832539,0.028777,
62.757606,,20,,energy,,1.29415,0.024831,
62.760101,,21,,energy,,0.772035,0.021972,
62.767541,,9,,energy,,0.797367,0.213176,
62.767622,,7,,energy,,0.912963,0.146058,
62.78026,,8,,energy,,1.046963,0.335366,
62.783493,7,7,,dio,,,,
62.784332,16,16,,udp_sending,        27,,,10
62.792653,2,2,,forwarding,,,,
62.795336,,13,,energy,,1.435863,0.164817,
62.795336,,12,,energy,,0.860611,0.288587,
62.795912,,4,,energy,,0.978931,0.428437,
62.795912,,2,,energy,,0.910623,0.440605,
62.795912,,3,,energy,,0.955909,0.370541,
62.795944,,1,,energy,,0.568431,3.132449,
62.796566,,5,,energy,,0.922322,0.34989,
62.797563,,11,,energy,,1.235745,0.224658,
62.800314,,19,,energy,,1.157532,0.024352,
62.805248,5,5,0,mac,,,,41
62.808265,,10,,energy,,1.360019,0.180804,
62.819192,,16,,energy,,1.032769,0.024861,
62.833019,,14,,energy,,0.848011,0.041992,
62.833335,1,12,,udp_reception,         3,,,10
62.835792,,18,,energy,,0.832539,0.028777,
62.848871,,11,,energy,,1.235745,0.224658,
62.848946,,19,,energy,,1.193934,0.024352,
62.85606,5,5,0,mac,,,,58
62.868067,,17,,energy,,0.874953,0.022909,
62.8851,,21,,energy,,0.785469,0.021972,
62.886959,,20,,energy,,1.29415,0.024831,
62.892541,,9,,energy,,0.797367,0.213176,
62.894087,,12,,energy,,0.860611,0.288587,
62.894087,,13,,energy,,1.435863,0.169978,
62.894662,,3,,energy,,0.955909,0.370541,
62.894662,,4,,energy,,0.978931,0.428437,
62.894694,,1,,energy,,0.569072,3.13795,
62.895321,,5,,energy,,0.927823,0.350531,
62.900508,,6,,energy,,1.407541,0.194289,
62.900508,,2,,energy,,0.910623,0.443868,
62.900508,,15,,energy,,0.672593,0.027128,
62.90294,,7,,energy,,0.980653,0.146058,
62.904003,5,5,0,mac,,,,58
62.90526,,8,,energy,,1.046963,0.335366,
62.914785,,11,,energy,,1.235745,0.224658,
62.933266,,10,,energy,,1.360019,0.180804,
62.943152,,7,,energy,,1.010849,0.146058,
62.944193,,16,,energy,,1.032769,0.024861,
62.950969,5,5,0,mac,,,,32
62.951614,,19,,energy,,1.193934,0.024352,
62.958019,,14,,energy,,0.848011,0.041992,
62.960793,,18,,energy,,0.832539,0.028777,
62.961608,4,4,,udp_sending,        18,,,10
62.977419,,15,,energy,,0.672593,0.027128,
62.978867,1,5,,udp_reception,         8,,,10
62.982874,,6,,energy,,1.407541,0.194289,
62.98927,,13,,energy,,1.435863,0.169978,
62.989846,,3,,energy,,0.955909,0.370541,
62.989846,,2,,energy,,0.910623,0.443868,
62.989878,,1,,energy,,0.569714,3.142077,
62.990473,,5,,energy,,0.93195,0.351173,
62.993067,,17,,energy,,0.874953,0.022909,
62.997131,,12,,energy,,0.860611,0.288587,
62.999156,5,5,0,mac,,,,41
63.000784,,4,,energy,,0.978931,0.428437,
63.0101,,21,,energy,,0.785469,0.021972,
63.011958,,20,,energy,,1.29415,0.024831,
63.017541,,9,,energy,,0.797367,0.213176,
63.023382,2,2,0,mac,,,,58
63.027157,1,13,,udp_reception,        26,,,10
63.03895,,8,,energy,,1.046963,0.340524,
63.051083,4,4,0,mac,,,,41
63.061946,15,15,,udp_sending,         6,,,10
63.069193,,16,,energy,,1.046203,0.024861,
63.069591,,7,,energy,,1.010849,0.146058,
63.069591,,6,,energy,,1.407541,0.194289,
63.070167,,3,,energy,,0.955909,0.370541,
63.076615,,19,,energy,,1.193934,0.024352,
63.079522,2,2,2,mac,,,,41
63.083019,,14,,energy,,0.848011,0.041992,
63.085793,,18,,energy,,0.832539,0.028777,
63.096402,,2,,energy,,0.919994,0.444508,
63.100101,,5,,energy,,0.93195,0.351173,
63.101038,,1,,energy,,0.570674,3.162483,
63.101038,,11,,energy,,1.235745,0.224658,
63.101038,,10,,energy,,1.360019,0.180804,
63.102019,,15,,energy,,0.672593,0.027128,
63.10235,,4,,energy,,0.991278,0.428757,
63.10236,9,9,,udp_sending,         1,,,10
63.102419,,15,,energy,,0.672593,0.027128,
63.103202,1,11,,udp_reception,        13,,,10
63.104743,,13,,energy,,1.435863,0.169978,
63.107874,,6,,energy,,1.407541,0.194289,
63.12213,,12,,energy,,0.860611,0.288587,
63.124319,11,11,,udp_sending,        14,,,10
63.135101,,21,,energy,,0.785469,0.021972,
63.136958,,20,,energy,,1.29415,0.024831,
63.142622,,7,,energy,,1.010849,0.146058,
63.142818,1,7,,udp_reception,        21,,,10
63.166133,,17,,energy,,0.874953,0.022909,
63.166709,,1,,energy,,0.570674,3.167217,
63.166709,,8,,energy,,1.046963,0.340524,
63.166775,,3,,energy,,0.956229,0.37246,
63.167344,,9,,energy,,0.805043,0.213496,
63.170799,1,,,overhearing,,,,
63.176027,9,9,3,mac,,,,32
63.186041,,11,,energy,,1.235745,0.224658,
63.186041,,4,,energy,,0.99438,0.428757,
63.186111,,10,,energy,,1.36034,0.182723,
63.186676,,18,,energy,,0.840218,0.029098,
63.186745,3,3,,forwarding,,,,
63.194192,,16,,energy,,1.046203,0.024861,
63.195359,18,18,3,mac,,,,32
63.200639,,19,,energy,,1.193934,0.024352,
63.201614,,19,,energy,,1.193934,0.024352,
63.206191,10,10,,forwarding,,,,
63.229744,,13,,energy,,1.435863,0.169978,
63.231285,1,,,overhearing,,,,
63.236516,6,6,3,mac,,,,53
63.243066,,17,,energy,,0.874953,0.022909,
